orderId,symbol,strikePrice,side,investment,buy_price,qty,stoploss,target,exit_price,ltp,profit_loss,remark,unsubscribe,entry_time,exit_time,remaining_balance,kite_order
NFO:NIFTY2311918100PE,NIFTY,18100.0,PE,6217.5,124.35,0.0,140.4,449.35,140.0,140.0,722.5,Stop Loss Hit,False,10:45:05,10:50:21,0.0,False
NFO:NIFTY2311918050PE,NIFTY,18050.0,PE,5332.5,106.65,0.0,79.98750000000001,406.65,101.6,101.6,-312.5,17999.0  < 17999.6,False,10:49:30,10:55:16,0.0,False
NFO:BANKNIFTY2311942400PE,BANKNIFTY,42400.0,PE,7809.999999999999,312.4,0.0,234.3,612.4,308.35,308.35,-161.25,42262.0  < 42267.35,False,10:50:22,11:11:01,0.0,False
NFO:NIFTY2311918050PE,NIFTY,18050.0,PE,5530.0,110.6,0.0,82.94999999999999,410.6,111.0,111.0,-40.0,17986.0  < 17986.1,False,11:00:00,11:10:18,0.0,False
NFO:BANKNIFTY2311942400PE,BANKNIFTY,42400.0,PE,7995.0,319.8,0.0,239.85,619.8,331.2,331.2,225.0,42237.0  < 42238.3,False,11:15:01,11:30:46,0.0,False
NFO:NIFTY2311918050PE,NIFTY,18050.0,PE,5810.0,116.2,0.0,87.15,416.2,109.35,109.35,-402.5,17986.0  < 17987.2,False,11:20:50,11:23:14,0.0,False
NFO:NIFTY2311917950CE,NIFTY,17950.0,CE,5925.0,118.5,0.0,88.875,418.5,113.3,113.3,-320.0,17995.0  > 17993.75,False,11:36:03,11:40:31,0.0,False
NFO:BANKNIFTY2311942100CE,BANKNIFTY,42100.0,CE,9528.75,381.15,0.0,285.86249999999995,681.15,360.7,360.7,-571.25,42266.0  > 42264.8,False,11:41:08,11:48:25,0.0,False
NFO:NIFTY2311917900CE,NIFTY,17900.0,CE,7600.0,152.0,0.0,114.0,452.0,148.6,148.6,-230.0,18000.0  > 17999.05,False,11:55:01,12:06:35,0.0,False
NFO:BANKNIFTY2311942400PE,BANKNIFTY,42400.0,PE,8283.75,331.35,0.0,248.5125,631.35,311.2,311.2,-563.75,42248.0  < 42251.05,False,12:06:36,12:11:34,0.0,False
NFO:NIFTY2311917950CE,NIFTY,17950.0,CE,5980.0,119.6,0.0,89.69999999999999,419.6,115.1,115.1,-285.0,18004.0  > 18003.75,False,12:12:03,12:15:55,0.0,False
NFO:BANKNIFTY2311942400PE,BANKNIFTY,42400.0,PE,8277.5,331.1,0.0,369.15,676.1,368.9,370.75,945.0,Stop Loss Hit,False,12:15:56,12:25:42,0.0,False
NFO:NIFTY2311918050PE,NIFTY,18050.0,PE,5600.0,112.0,0.0,84.0,412.0,109.55,109.55,-182.5,17974.0  < 17976.35,False,12:32:34,12:50:07,0.0,False
NFO:BANKNIFTY2311942200PE,BANKNIFTY,42200.0,PE,7243.75,289.75,0.0,217.3125,589.75,289.75,289.75,-60.0,42076.0  < 42079.6,False,12:52:17,12:52:18,0.0,False
NFO:BANKNIFTY2311942200PE,BANKNIFTY,42200.0,PE,8407.5,336.3,0.0,252.225,636.3,323.75,323.75,-373.75,42019.0  < 42023.2,False,12:55:01,13:05:09,0.0,False
NFO:NIFTY2311918050PE,NIFTY,18050.0,PE,6070.0,121.4,0.0,91.05,421.4,123.0,123.0,20.0,17951.0  < 17952,False,13:07:26,13:20:02,0.0,False
NFO:NIFTY2311918000PE,NIFTY,18000.0,PE,4982.5,99.65,0.0,74.73750000000001,399.65,93.05,93.05,-390.0,17951.0  < 17952.7,False,13:09:58,13:20:04,0.0,False
NFO:BANKNIFTY2311941800CE,BANKNIFTY,41800.0,CE,9441.25,377.65,0.0,283.23749999999995,677.65,357.15,357.15,-572.5,41953.0  > 41952.05,False,13:21:03,13:23:22,0.0,False
NFO:NIFTY2311918000PE,NIFTY,18000.0,PE,5200.0,104.0,0.0,78.0,404.0,103.45,103.45,-87.5,17940.0  < 17940.2,False,13:25:01,13:30:07,0.0,False
NFO:BANKNIFTY2311941800CE,BANKNIFTY,41800.0,CE,9076.25,363.05,0.0,400.1,858.05,396.35,396.35,772.5,Stop Loss Hit,False,13:34:10,13:40:05,0.0,False
NFO:BANKNIFTY2311941900CE,BANKNIFTY,41900.0,CE,8261.25,330.45,0.0,247.8375,630.45,314.05,314.05,-470.0,42018.0  > 42016,False,13:40:05,13:45:41,0.0,False
NFO:NIFTY2311917900CE,NIFTY,17900.0,CE,6622.499999999999,132.45,0.0,99.3375,432.45,131.0,131.0,-132.5,17976.0  > 17975.5,False,13:47:54,13:47:59,0.0,False
NFO:NIFTY2311917900CE,NIFTY,17900.0,CE,6522.499999999999,130.45,0.0,97.8375,430.45,131.35,131.35,-15.0,17976.0  > 17975.45,False,13:50:23,13:50:26,0.0,False
NFO:BANKNIFTY2311941900CE,BANKNIFTY,41900.0,CE,7990.000000000001,319.6,0.0,239.7,619.6,320.2,322.75,-60.0,42018.0  > 42013,False,13:50:38,13:50:43,0.0,False
NFO:BANKNIFTY2311941900CE,BANKNIFTY,41900.0,CE,8286.25,331.45,0.0,248.5875,631.45,307.35,307.35,-662.5,42006.0  > 42005.05,False,13:55:00,14:01:02,0.0,False
NFO:NIFTY2311917900CE,NIFTY,17900.0,CE,6152.5,123.05,0.0,92.2875,423.05,124.8,124.8,27.5,17974.0  > 17973.35,False,14:05:04,14:05:12,0.0,False
NFO:NIFTY2311917900CE,NIFTY,17900.0,CE,6257.5,125.15,0.0,93.8625,425.15,123.7,123.7,-132.5,17974.0  > 17973.65,False,14:05:16,14:05:26,0.0,False
NFO:BANKNIFTY2311941900CE,BANKNIFTY,41900.0,CE,7757.5,310.3,0.0,357.35,790.3,356.75,359.9,1161.25,Stop Loss Hit,False,14:07:11,14:16:41,0.0,False
NFO:NIFTY2311917900CE,NIFTY,17900.0,CE,6792.5,135.85,0.0,101.8875,435.85,136.15,136.15,-45.0,17994.0  > 17993.95,False,14:31:01,14:42:57,0.0,False
NFO:NIFTY2311917950CE,NIFTY,17950.0,CE,5432.5,108.65,0.0,81.48750000000001,408.65,108.0,108.0,-92.5,18002.0  > 18001.15,False,14:45:51,14:59:06,0.0,False
NFO:NIFTY2311917950CE,NIFTY,17950.0,CE,5852.5,117.05,0.0,87.7875,417.05,132.3,132.3,702.5,due to is_short,False,15:00:15,15:01:19,0.0,False
NFO:BANKNIFTY2311942000CE,BANKNIFTY,42000.0,CE,8231.25,329.25,0.0,360.35,704.25,356.8,356.8,628.75,Stop Loss Hit,False,15:01:19,15:12:35,0.0,False
NFO:NIFTY2311917950CE,NIFTY,17950.0,CE,6607.5,132.15,0.0,99.1125,432.15,132.1,132.1,-62.5,due to is_short,False,15:01:19,15:01:35,0.0,False
NFO:NIFTY2311918000CE,NIFTY,18000.0,CE,5375.0,107.5,0.0,80.625,407.5,103.85,103.85,-242.5,18055.0  > 18054.95,False,15:12:35,15:25:48,0.0,False
NFO:BANKNIFTY2311942100CE,BANKNIFTY,42100.0,CE,8362.5,334.5,0.0,250.875,634.5,336.0,336.0,-22.5,42269.0  > 42268.4,False,15:26:38,15:26:51,0.0,False
NFO:BANKNIFTY2311942100CE,BANKNIFTY,42100.0,CE,8500.0,340.0,0.0,255.0,640.0,340.0,340.0,-60.0,42269.0  > 42235.05,False,15:30:00,15:32:10,0.0,False
